,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
254517,254517,A Brief History of the Beer Game,by Larry Snyder,1,Opex Analytics,The Opex Analytics Blog,2018,7,30,5,134.0,https://medium.com/opex-analytics/a-brief-history-of-the-beer-game-7dd3c325766e,https://medium.com/@OpexAnalytics,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
254607,254607,Reinforcement Learning Explained Using the Beer Game,by Larry Snyder & Michael Watson,1,Opex Analytics,The Opex Analytics Blog,2017,11,1,5,4.0,https://medium.com/opex-analytics/reinforcement-learning-explained-using-the-beer-game-8b4c3b709d2b,https://medium.com/@OpexAnalytics,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
254609,254609,Revisiting Rework Deep Learning Summit San Francisco,by Cyrus Safaie,1,Opex Analytics,The Opex Analytics Blog,2018,2,15,5,0.0,https://medium.com/opex-analytics/revisiting-rework-deep-learning-summit-san-francisco-ea20d75be613,https://medium.com/@OpexAnalytics,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
254633,254633,"Top Six Questions from the Opex Academy on ML, Inventory, and the Beer Game",by Larry Snyder,1,Opex Analytics,The Opex Analytics Blog,2018,4,5,5,0.0,https://medium.com/opex-analytics/top-six-questions-from-the-opex-academy-on-ml-inventory-and-the-beer-game-9ea9611dce25,https://medium.com/@OpexAnalytics,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
254790,254790,Lessons From Alpha Zero (part 5): Performance Optimization,,1,Anthony Young,Oracle Groundbreakers,2018,7,3,8,115.0,https://medium.com/oracledevs/lessons-from-alpha-zero-part-5-performance-optimization-664b38dc509e,https://medium.com/@sleepsonthefloor,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
254884,254884,Getting started with PyGeneses,What is PyGeneses? What is this blog post about? Well if you have no idea what PyGeneses is then I would,1,Siddhartha Dhar Choudhury,OSS Build,2020,9,1,3,50.0,https://medium.com/oss-build/getting-started-with-pygeneses-839ff6b3023f,https://medium.com/@sdharchou,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
255165,255165,Teaching Machines to Fly Themselves using Artificial Intelligence,,1,Mikhail Klassen,Paladin AI,2020,3,1,7,6.0,https://medium.com/paladin-ai/teaching-machines-to-fly-themselves-using-artificial-intelligence-b70e208574c4,https://medium.com/@mikhailklassen,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
255208,255208,Deep Reinforcement Learning for solving Combinatorial Optimisation problemsPart 1,,1,Siddhant Malhotra,Pando Labs,2020,7,23,10,15.0,https://medium.com/pando-labs/deep-reinforcement-learning-for-solving-combinatorial-optimisation-problems-part-1-437a02a9d841,https://medium.com/@siddhant7,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
255300,255300,Build an AI to play Dino Run,,1,Team Paperspace,Paperspace,2018,5,25,7,149.0,https://medium.com/paperspace/build-an-ai-to-play-dino-run-e230333ffdc4,https://medium.com/@HelloPaperspace,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
256151,256151,Elementos de Reinforcement Learning,,1,Lucas Oliveira,pilotorobo,2018,1,19,5,1.0,https://medium.com/pilotorobo/elementos-de-reinforcement-learning-cbe45325c6ec,https://medium.com/@lucasov,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
256152,256152,Introduo a Reinforcement Learning,Reinforcement learning (ou aprendizado por reforo)  uma rea de machine learning que visa criar,1,Lucas Oliveira,pilotorobo,2018,1,8,2,55.0,https://medium.com/pilotorobo/introdu%C3%A7%C3%A3o-a-reinforcement-learning-7d251580d306,https://medium.com/@lucasov,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
256283,256283,Deep Learning For Industrial Robots,Applying reinforcement learning to improve metallic 3D printing,1,PIX Team,PIX Moving,2019,8,16,6,146.0,https://medium.com/pixmoving/deep-learning-for-industrial-robots-2b16ee3e310,https://medium.com/@nancy_64953,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
257696,257696,AdvantageActor-Critic,AdvantageActor-Critic,1,piqcy,programming-soda,2019,3,20,5,26.0,https://medium.com/programming-soda/advantage%E3%81%A7actor-critic%E3%82%92%E5%AD%A6%E7%BF%92%E3%81%99%E3%82%8B%E9%9A%9B%E3%81%AE%E6%B3%A8%E6%84%8F%E7%82%B9-a1b3925bc3e6,https://medium.com/@icoxfog417,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
257723,257723,Python --,Python1,1,piqcy,programming-soda,2019,2,22,9,18.0,https://medium.com/programming-soda/python%E3%81%A7%E5%AD%A6%E3%81%B6%E5%BC%B7%E5%8C%96%E5%AD%A6%E7%BF%92-%E4%B8%80%E5%95%8F%E4%B8%80%E7%AD%94-6989f354adfc,https://medium.com/@icoxfog417,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
257724,257724,Python --,1Python Asian Kung-Fu Generation,0,piqcy,programming-soda,2019,1,17,8,58.0,https://medium.com/programming-soda/python%E3%81%A7%E5%AD%A6%E3%81%B6%E5%BC%B7%E5%8C%96%E5%AD%A6%E7%BF%92-%E5%85%A5%E9%96%80%E3%81%8B%E3%82%89%E5%AE%9F%E8%B7%B5%E3%81%BE%E3%81%A7-%E3%82%92%E6%9B%B8%E3%81%8D%E3%81%BE%E3%81%97%E3%81%9F-e47da1d35d24,https://medium.com/@icoxfog417,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
257725,257725,Replay BufferPolicy Gradient,Replay BufferDeep,1,piqcy,programming-soda,2019,3,20,6,7.0,https://medium.com/programming-soda/replay-buffer%E3%81%8Cpolicy-gradient%E3%81%A7%E4%BD%BF%E3%81%88%E3%81%AA%E3%81%84%E7%90%86%E7%94%B1-57801f439aa6,https://medium.com/@icoxfog417,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
257780,257780,Exciting New Directions in ML/AI,"Over the last few years, there have been several breakthroughs and exciting new research directions in",1,Gideon Kowadlo,Project AGI,2018,7,24,1,0.0,https://medium.com/project-agi/exciting-new-directions-in-ml-ai-bc15379784a0,https://medium.com/@gideon.kowadlo,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
257783,257783,Literature Review: A Distributional Perspective on Reinforcement Learning,"This article assesses the research paper, A Distributional Perspective on Reinforcement Learning by the authors, Marc G. Bellemare, Will Dabney and Remi Munos, published in the proceedings of the",0,Abdelrahman Ahmed,Project AGI,2017,10,8,10,0.0,https://medium.com/project-agi/literature-review-a-distributional-perspective-on-reinforcement-learning-80d2bee0f802,https://medium.com/@abdel_m,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
257787,257787,Reading listOctober 2017,,0,Yi Ling Hwong,Project AGI,2017,10,15,6,1.0,https://medium.com/project-agi/reading-list-october-2017-50821c37e60f,https://medium.com/@yilinghwong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
257788,257788,Reinforcement Learning,"Todays blog post is about Reinforcement Learning (RL), a concept that is very relevant to Artificial General Intelligence. The goal of RL is to create an agent that can learn to behave optimally in an environment by observing the consequencesrewardsof its own actions. By",0,Yi Ling Hwong,Project AGI,2017,11,6,11,14.0,https://medium.com/project-agi/reinforcement-learning-c2fc4ac42aa1,https://medium.com/@yilinghwong,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
257995,257995,How we deployed our very first Reinforcement learning algorithm,,0,Piyushkumar S. Jain,Prudential AICOE,2020,7,8,7,0.0,https://medium.com/prudential-aicoe/how-we-deployed-our-very-first-reinforcement-learning-algorithm-dab2dd62ab54,https://medium.com/@jainds,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
259128,259128,BindsNETA Framework for Spiking Neuronal Simulation,,1,Hananel Hazan,PyTorch,2020,5,20,10,24.0,https://medium.com/pytorch/bindsnet-72726c208a,https://medium.com/@hananel.hazan,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
259216,259216,Artificial Intelligence For Newcomers,Artificial Intelligence,1,James,QARA,2018,5,11,3,20.0,https://medium.com/qara/artificial-intelligence-for-newcomers-785166d60b88,https://medium.com/@jamesqara,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
259532,259532,Taking The Best Intervention With Reinforcement Learning,,1,QuantumBlack,QuantumBlack,2020,2,18,6,34.0,https://medium.com/quantumblack/taking-the-best-intervention-with-reinforcement-learning-1b49c6253f05,https://medium.com/@QuantumBlack,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
259993,259993,Aprendizado por Reforo,A rea de aprendizado por reforo  interdisciplinar e pode ser usada para vrias situaes. Uma das aplicaes seria,1,Matheus Mota,RanbookM,2020,8,7,4,0.0,https://medium.com/ranbookm/aprendizado-por-refor%C3%A7o-40d8800bd507,https://medium.com/@matheussilvamartins1714,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260019,260019,A summary of Deep Reinforcement Learning (RL) Bootcamp: Lecture 1,,1,"Michael Avendi, PhD",randomAI,2017,11,13,6,8.0,https://medium.com/randomai/a-summary-of-deep-reinforcement-learning-rl-bootcamp-147022ecda13,https://medium.com/@med446,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260020,260020,A summary of Deep Reinforcement Learning (RL) Bootcamp: Lecture 2,,1,"Michael Avendi, PhD",randomAI,2017,11,14,3,10.0,https://medium.com/randomai/a-summary-of-deep-reinforcement-learning-rl-bootcamp-lecture-2-c3a15db5934e,https://medium.com/@med446,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260022,260022,A summary of Deep Reinforcement Learning (RL) Bootcamp: Lecture 5,This post is a summary of Lecture 5 of ,0,"Michael Avendi, PhD",randomAI,2018,1,21,4,16.0,https://medium.com/randomai/a-summary-of-deep-reinforcement-learning-rl-bootcamp-lecture-5-7bbcfdff46a2,https://medium.com/@med446,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260207,260207,Uma nova abordagem para softwares conversacionais,Ns estamos construindo a melhor maneira para o seu bot manter uma conversa com contextoe de forma open-source.,0,Matheus Matos,Rasa Brasil,2018,9,24,9,41.0,https://medium.com/rasa-brasil/uma-nova-abordagem-para-softwares-conversacionais-5a35bea8778a,https://medium.com/@matheusmatos_,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260613,260613,Neural Architecture SearchA 2019 Guide to Build Hardware Efficient Neural Networks,,1,Muhammad Usman,Red Buffer,2019,8,3,8,171.0,https://medium.com/red-buffer/neural-architecture-search-a-2019-guide-to-build-hardware-efficient-neural-networks-22b473e36667,https://medium.com/@muhammadusman1.me,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260620,260620,"If we know the chance of opponent next move, everything is simple",,1,Huynh Nguyen,Red Gold,2018,6,3,3,1.0,https://medium.com/red-gold/predicting-the-value-of-action-is-not-easy-be5163b732ea,https://medium.com/@nguyenhuynh200188,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260622,260622,why I call reinforcement learning the method of two tables,or reinforcement learning without math,1,Huynh Nguyen,Red Gold,2018,5,27,3,1.0,https://medium.com/red-gold/why-i-call-reinforcement-learning-the-method-of-two-tables-9de53642e46c,https://medium.com/@nguyenhuynh200188,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260751,260751,,Reinforcement learning: A Step by Step Implementation using SARSA,1,Anuradha Karuppasamy,Reinforcement learning: A Step by Step Implementation using SARSA,2020,5,22,7,14.0,https://medium.com/reinforcement-learning-a-step-by-step-implementati/reinforcement-learning-a-step-by-step-implementation-using-sarsa-1cfd3e64775a,https://medium.com/@anuradhk,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260752,260752,Engineering behind RL,Simple description of several quirks what can be done to improve / customize,1,wonderland,Notes on Reinforcement Learning w/ Policy Gradients,2018,11,27,5,0.0,https://medium.com/reinforcement-learning-w-policy-gradients/engineering-behind-rl-94773daa339b,https://medium.com/@rezer0dai,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260755,260755,Reward function alternatives :: HER,"Final environment of my benchmark, of classic OpenAI Gym 4 problems, is AcroBot :",1,wonderland,Notes on Reinforcement Learning w/ Policy Gradients,2018,11,28,3,0.0,https://medium.com/reinforcement-learning-w-policy-gradients/reward-function-alternatives-her-77882781cc60,https://medium.com/@rezer0dai,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260756,260756,RL thoughts,"some stuffs i am thinking about, biased towards my (mis)understanding of RL",0,wonderland,Notes on Reinforcement Learning w/ Policy Gradients,2018,11,27,2,0.0,https://medium.com/reinforcement-learning-w-policy-gradients/rl-thoughts-dd53d5ef84ce,https://medium.com/@rezer0dai,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260757,260757,Pekitirmeli renmede seyrek dl sorunu ve PER(nceliklendirilmi Deneyim Hafzas),,1,Reinforcement Learning T rkiye,Reinforcement Learning Turkiye,2020,6,11,7,1.0,https://medium.com/reinforcementlearningturkiye/peki%C5%9Ftirmeli-%C3%B6%C4%9Frenmede-seyrek-%C3%B6d%C3%BCl-sorunu-ve-per-%C3%B6nceliklendirilmi%C5%9F-deneyim-haf%C4%B1zas%C4%B1-cc64c9714593,https://medium.com/@rlturkiye,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260758,260758,Politika Gradyan Metodlarna Balama Rehberi -2,Reinforcement Learning Trkiye {yazar : Umut Can,1,Reinforcement Learning T rkiye,Reinforcement Learning Turkiye,2020,5,21,4,23.0,https://medium.com/reinforcementlearningturkiye/politika-gradyan%C4%B1-metodlar%C4%B1na-ba%C5%9Flama-rehberi-2-41177eeb6ad2,https://medium.com/@rlturkiye,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260759,260759,Politika Gradyan Metodlarna Balama Rehberi -3,Reinforcement Learning Trkiye {yazar : Umut Can,1,Reinforcement Learning T rkiye,Reinforcement Learning Turkiye,2020,5,24,2,12.0,https://medium.com/reinforcementlearningturkiye/politika-gradyan%C4%B1-metodlar%C4%B1na-ba%C5%9Flama-rehberi-3-8089ee6ec16a,https://medium.com/@rlturkiye,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260760,260760,Politika Gradyan Metodlarna Balama Rehberi -4,Reinforcement Learning Trkiye {yazar : Umut Can Altn},0,Reinforcement Learning T rkiye,Reinforcement Learning Turkiye,2020,5,28,3,2.0,https://medium.com/reinforcementlearningturkiye/politika-gradyan%C4%B1-metodlar%C4%B1na-ba%C5%9Flama-rehberi-4-b142e2be4d8e,https://medium.com/@rlturkiye,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
260761,260761,SpaceX Falcon 9 Roketini RL kullanarak indirmek !,,1,Ugurkan Ates,Reinforcement Learning Turkiye,2020,6,28,8,11.0,https://medium.com/reinforcementlearningturkiye/spacex-falcon-9-roketini-rl-kullanarak-indirmek-d4e6276a4b9d,https://medium.com/@paypaytr,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
261050,261050,Functional RL with Keras and Tensorflow Eager,We explore a functional paradigm for implementing,1,Eric Liang,riselab,2019,9,28,8,354.0,https://medium.com/riselab/functional-rl-with-keras-and-tensorflow-eager-7973f81d6345,https://medium.com/@ekhliang,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
261089,261089,Agenda aka Next few Learning Nuggets 1,Let me start out by expressing my overall intent in writing thisthis just creates a forcing function to push me to dig deep and learn more of Reinforcement Learning. The way i am going to do that is to keep creating a list of future articles that i intend to,0,vishnuvram,rl-learning-nuggets,2017,10,29,2,0.0,https://medium.com/rl-learning-nuggets/agenda-aka-next-few-learning-nuggets-1-717264eba3d0,https://medium.com/@vishnuvram,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
261194,261194,Reinforcement Learning the next challenge!!!,It was the Boston dynamics crazy quadrupeds that started me wondering: the ease,1,Pranav Deevi,Robotics Club SASTRA,2019,3,17,4,113.0,https://medium.com/robotics-club-sastra/reinforcement-learning-the-next-challenge-f29b325b7f17,https://medium.com/@pid124875,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
261298,261298,Building Our Own Version of AlphaGo Zero,"At Rossum, we are building artificial intelligence for understanding of documents. Our",1,Petr Baudis,Rossum,2017,11,29,5,437.0,https://medium.com/rossum/building-our-own-version-of-alphago-zero-b918642bd2b5,https://medium.com/@petr.baudis,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
261813,261813,Deep Reinforcement Learning Based Personalised Health Recommendations,,1,Sachin Heda,Sachin Heda,2019,11,15,3,0.0,https://medium.com/sachin-heda/deep-reinforcement-learning-based-personalised-health-recommendations-441799599064,https://medium.com/@hedasachin1106,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
261814,261814,The Proposed Framework,"As discussed in the last article, there are various problems with the existing solutions. Some of these problems are :-",1,Sachin Heda,Sachin Heda,2019,11,15,3,0.0,https://medium.com/sachin-heda/the-proposed-framework-2c5e7d944399,https://medium.com/@hedasachin1106,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
261939,261939,REINFORCE Policy Gradients From Scratch In Numpy,"People love three things: large networks, auto-differentiation frameworks, and Andrej Karpathys code. I found this out very quickly when looking through implementations of the Reinforce algorithm. In this post, I will go over some common traps",0,Sam Kirkiles,Sam Kirkiles Blog,2018,7,28,5,200.0,https://medium.com/samkirkiles/reinforce-policy-gradients-from-scratch-in-numpy-6a09ae0dfe12,https://medium.com/@samkirkiles,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
261957,261957,,,1,Rohan Saha,Samur.AI,2019,2,12,3,0.0,https://medium.com/samur-ai/reinforcement-learning-the-genesis-of-intelligence-samur-ai-25e6b85d7548,https://medium.com/@simpleparadox,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
262116,262116,"Part 3: Artificial cognitive systems, Reinforcement Learning",,1,Sara Mahmoud,sara.mahmoud,2019,3,9,2,0.0,https://medium.com/sara-mahmoud/part-3-artificial-cognitive-systems-reinforcement-learning-a28698832304,https://medium.com/@sara.y.mahmoud,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
262700,262700,How and Why Deep Learning Works,,1,Juan Carlos Kuri Pinto,Secure and Private AI Writing Challenge,2019,8,23,11,1.0,https://medium.com/secure-and-private-ai-writing-challenge/how-and-why-deep-learning-works-1c7232c9db06,https://medium.com/@jckuri,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
263055,263055,Optimistic Q-Learning,"Authors: Yassine Yousfi, Mostafa Bouziane",1,Yassine Yousfi,Sequential Learning,2018,5,9,7,244.0,https://medium.com/sequential-learning/optimistic-q-learning-b9304d079e11,https://medium.com/@yassineyousfi,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
263410,263410,Inverse Reward Design: Reward,MDPReward,1,sdq,"Explore, Think, Create",2019,4,19,5,1.0,https://medium.com/shidanqing/inverse-reward-design-%E5%BC%BA%E5%8C%96%E5%AD%A6%E4%B9%A0%E4%B8%AD%E7%9A%84reward%E8%AE%BE%E8%AE%A1-a6783cbdb596,https://medium.com/@sdq,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
263581,263581,Introduction to Deep Q-learning with SynapticJS & ConvNetJS,An application to Connect 4 game,1,Alexandre Sapet,Sicara's blog,2018,4,30,3,120.0,https://medium.com/sicara/deep-q-learning-javascript-synaptic-convnet-connect-4-4dbdcd563d55,https://medium.com/@alexandres_92522,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
263640,263640,A Comprehensive Guide to Genetic Algorithms (and how to code them),On the Origin of Genetic Algorithms,1,Rishabh Anand,Sigmoid,2018,8,28,10,387.0,https://medium.com/sigmoid/https-medium-com-rishabh-anand-on-the-origin-of-genetic-algorithms-fc927d2e11e0,https://medium.com/@mail.rishabh.anand,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
263642,263642,A Brief Introduction to Markov Chains,A general guide on what makes the Markov Decision Process tick,1,Rishabh Anand,Sigmoid,2019,2,27,4,86.0,https://medium.com/sigmoid/rl-markov-chains-dbf2f37e8b69,https://medium.com/@mail.rishabh.anand,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
263926,263926,Applying Machine Learning to Design by Building Auto-Adaptable Interfaces,"User interface design can be a tricky problem. There are many ways to approach it and increasingly data is a huge part of the process. Heatmaps, customer journeys, and other forms of metrics are",0,Vincent Alexander Saulys,Singular Distillation,2017,11,11,3,0.0,https://medium.com/singular-distillation/applying-machine-learning-to-design-by-building-auto-adaptable-interfaces-9b2e1dccef4b,https://medium.com/@vasaulys,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
263944,263944,Neural Networks: When are they called for?,"The recent explosion in neural networks has become a real phenomenon in the last two years. I can recall starting out ~4 years ago and not finding any serious textbooks from which to learn. [1] Nowadays, everybody and their cousin is using neural networks",0,Vincent Alexander Saulys,Singular Distillation,2017,11,12,6,1.0,https://medium.com/singular-distillation/neural-networks-when-are-they-called-for-3524a5c2148,https://medium.com/@vasaulys,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
263983,263983,IJCAI20,International Joint Conference on Artificial Intelligence,1,Ryo Yonetani,sinicx,2020,5,8,4,0.0,https://medium.com/sinicx/%E8%BB%A2%E7%A7%BB%E5%BC%B7%E5%8C%96%E5%AD%A6%E7%BF%92%E3%81%AB%E9%96%A2%E3%81%99%E3%82%8B%E7%A0%94%E7%A9%B6%E3%81%8Cijcai20%E3%81%AB%E6%8E%A1%E9%8C%B2%E3%81%95%E3%82%8C%E3%81%BE%E3%81%97%E3%81%9F-9180418758ca,https://medium.com/@yonetani.vision,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
263987,263987,MULTIPOLAR: Multi-Source Policy Aggregation for Transfer Reinforcement Learning between Diverse Environmental,,1,Ryo Yonetani,sinicx,2020,5,8,3,2.0,https://medium.com/sinicx/multipolar-multi-source-policy-aggregation-for-transfer-reinforcement-learning-between-diverse-bc42a152b0f5,https://medium.com/@yonetani.vision,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
264160,264160,3 Reasons Why AutoML Wont Replace Data Scientists Yet | SKIM,By Marcia Oliveira  20 minutes read,1,Marcia Oliveira,Deeper Insights,2019,3,12,15,1.0,https://medium.com/skim-technologies/3-reasons-why-automl-wont-replace-data-scientists-yet-skim-dfc589a25506,https://medium.com/@mdbo,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
264665,264665,So what can humans learn from machines in the times of COVID-19?,,0,"M. Walid Lutfy, Polymath",So what can humans learn from machines in the times of COVID-19?,2020,4,14,5,0.0,https://medium.com/so-what-can-humans-learn-from-machines-in-the/so-what-can-humans-learn-from-machines-in-the-times-of-covid-19-409c5de60d01,https://medium.com/@m.walid,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
265586,265586,Discovering Reinforcement Learning Through Racing,,1,Yann Boisclair-Roy,SSENSE-TECH,2019,11,28,8,84.0,https://medium.com/ssense-tech/discovering-reinforcement-learning-through-racing-d512fff90e9d,https://medium.com/@yann.boisclair,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
265664,265664,Policy Certificates and Minimax-Optimal PAC Bounds for Episodic Reinforcement Learning,,1,Christoph Dann,Stanford AI for Human Impact,2019,8,16,7,97.0,https://medium.com/stanford-aiforhi/policy-certificates-and-minimax-optimal-pac-bounds-for-episodic-reinforcement-learning-90668b489c40,https://medium.com/@cdann,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
265665,265665,Towards Reinforcement Learning Inspired By Humans Without Human Demonstrations,Strategic Object,1,Ramtin Keramati,Stanford AI for Human Impact,2018,6,1,5,226.0,https://medium.com/stanford-aiforhi/towards-reinforcement-learning-inspired-by-humans-without-human-demonstrations-a7c111a4d0de,https://medium.com/@keramati,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
266076,266076,Introduction to Machine Learning,"Supervised, Unsupervised & Reinforcement.",1,Irfan Rahman,Beginner s Guide for Data Science,2019,2,19,4,51.0,https://medium.com/steps-towards-data-science/introduction-to-machine-learning-68111587a822,https://medium.com/@irfan.rahman26,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
266172,266172,Actions & Rewards:  How Mothers Are the Original Reinforcement Learning Experts,,1,Jessica Marzen,Stradigi AI,2018,5,13,4,0.0,https://medium.com/stradigiai/actions-rewards-how-mothers-are-the-original-reinforcement-learning-experts-c5fa2f6e2e8,https://medium.com/@jessicamarzen,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
266264,266264,What is Machine Learning?,Machine learning has grown to be quite the buzzword over the past few years,1,Tyler Martin,StratusGrid,2019,1,22,5,0.0,https://medium.com/stratusgrid/what-is-machine-learning-297e95f9fa24,https://medium.com/@tyleremartin,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
266358,266358,"How we can explain Isaac Asimovs laws of robotics to robots? Or, can we?",,1,Yuan Chen,StudentOrange,2020,3,12,0,0.0,https://medium.com/student-orange/how-we-can-explain-isaac-asimovs-laws-of-robotics-to-robots-or-can-we-707d8a6bbeb2,https://medium.com/@yuan_chen,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
266375,266375,Teaching Robots to Fill In the Gaps,"Imagine you walk into a supermarket you have never visited before. After getting your cart, you",1,TheodoreTed) Stark,Studio Quick Facts,2019,7,29,3,0.0,https://medium.com/studio-quick-facts/teaching-robots-to-fill-in-the-gaps-3dbf267603dc,https://medium.com/@theodorestark,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
266459,266459,SUM#1 : Embodied QA,Ever found reading research papers time consuming. I always wondered if there is any source where I could just go and get a,1,Harish Verlekar,Sum.AI,2019,4,10,3,51.0,https://medium.com/sum-ai/sum-1-embodied-qa-65c92b327278,https://medium.com/@hars033,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
266817,266817,A Brief History Of Reinforcement Learning In Game Play,,1,Shehab Yasser,The Startup,2020,5,13,12,107.0,https://medium.com/swlh/a-brief-history-of-reinforcement-learning-in-game-play-d0861b2b74ef,https://medium.com/@shehabyasser,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
267163,267163,At the Speed of Reinforcement Learning: an OpenAI Contest Story,,1,Dbrain,The Startup,2018,10,2,6,2300.0,https://medium.com/swlh/at-the-speed-of-reinforcement-learning-an-openai-contest-story-6ed34fe7a3bb,https://medium.com/@dbrainio,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
267200,267200,"AWS DeepRacer, Reinforcement Learning 101, and a small lesson in AI Governance",,1,Abhimanyu Basu,The Startup,2020,7,2,6,101.0,https://medium.com/swlh/aws-deepracer-reinforcement-learning-101-and-a-small-lesson-in-ai-governance-986d933310d7,https://medium.com/@abhimanyubasu,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
267558,267558,Curiosity-Driven Learning with OpenAI and Keras,A guide for building an ICM agent using Keras and,1,Gili Karni,The Startup,2020,4,29,8,96.0,https://medium.com/swlh/curiosity-driven-learning-with-openai-and-keras-66f2c7f091fa,https://medium.com/@gili.karni,0,0,0,0,0,0,0,0,0,1,0,Tag_reinforcement-learning
