,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
253699,253699,2018 Digital Trends for marketingwhy data analytics is one of the top areas to focus on,,1,OCTOBOARD,Business Data Dashboards and Marketing Reports Octoboard,2018,8,30,3,0.0,https://medium.com/octoboard/2018-digital-trends-for-marketing-why-data-analytics-is-one-of-the-top-areas-to-focus-on-4ab104df57d2,https://medium.com/@octoboard,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
253763,253763,Practical Brain Tractography and Beyond,,1,Alessandro Crimi,Of Brains and Men,2020,1,15,9,204.0,https://medium.com/of-brains-and-men/practical-brain-tractography-and-beyond-ac3c8860306b,https://medium.com/@Dr_Alex_Crimi,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
254062,254062,4 key trends from New York Fashion Week Fall/Winter 2019,,1,Kexin Leong,omnilyticsco,2019,2,18,5,0.0,https://medium.com/omnilyticsco/4-key-trends-from-new-york-fashion-week-fall-winter-2019-3508349af9ba,https://medium.com/@kexin_19023,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
254063,254063,5 Things to Do to Achieve Your Sales Target,"Yes, its near that time of the year again: your annual sales target review. By now",1,Omnilytics Blog,omnilyticsco,2019,1,29,5,1.0,https://medium.com/omnilyticsco/5-things-to-do-to-achieve-your-sales-target-416532e21ad9,https://medium.com/@social_17053,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
254064,254064,What Went Wrong with H&M?,"Once known for its lightning-fast production and affordable trendy products, H&M is no longer the fast fashion",1,Kexin Leong,omnilyticsco,2018,12,12,7,1.0,https://medium.com/omnilyticsco/what-went-wrong-with-h-m-a3461010fa10,https://medium.com/@kexin_19023,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
254141,254141,Going Postal,2019 Sri Lankan Presidential Election,1,Nuwan I. Senaratna,On Politics,2019,11,2,3,34.0,https://medium.com/on-politics/going-postal-51f34306ab79,https://medium.com/@nuwans,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
254160,254160,6 dicas para tirar projetos de analytics do papel,por Lucas Frana | Oncase,1,Lucas Fran a,Oncase,2019,8,29,5,1.0,https://medium.com/oncase/6-dicas-para-tirar-projetos-de-analytics-do-papel-2bd3728b4570,https://medium.com/@lucas.franca_3130,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
254328,254328,Towards Data Analytics: Open Data and the CKAN Google Sheets add-on,,1,Open Data Toronto,Open Data Toronto,2020,2,6,5,0.0,https://medium.com/open-data-toronto/towards-data-analytics-open-data-and-the-ckan-google-sheets-add-on-8eafe47bdbf0,https://medium.com/@Open_TO,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
254805,254805,Oracle Analytics CloudData Flow to produce a Date Value and Timeline to Visualize the time related data,,1,Lucas Jellema,Oracle Groundbreakers,2019,1,29,6,0.0,https://medium.com/oracledevs/oracle-analytics-cloud-data-flow-to-produce-a-date-value-and-timeline-to-visualize-the-time-3e089ea03f4d,https://medium.com/@lucasjellema,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
254902,254902,5 Key HR Metrics you need to know,"As HR Professionals, a lot of what we do lives in the qualitative world. For the most partthats because were dealing with human beings. Human beings are known to be unpredictable and hard to quantify. However, being able to clearly prove out the value of your work",0,OtterSense Team,OtterSense,2017,4,30,4,2.0,https://medium.com/ottersense/key-hr-metrics-you-should-care-about-98b065067615,https://medium.com/@OtterSense,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
254919,254919,Big Data: nuova frontiera per il business e loccupazione,di Francesco Mapelli,1,Cefriel,Cefriel insights,2019,2,19,3,0.0,https://medium.com/our-insights/big-data-nuova-frontiera-per-il-business-e-loccupazione-a5e150172254,https://medium.com/@Cefriel,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
254920,254920,Data Driven Decision Making: come fare e con quali benefici?,,1,Cefriel,Cefriel insights,2019,12,28,4,5.0,https://medium.com/our-insights/data-driven-decision-making-come-fare-e-con-quali-benefici-64e75272f13,https://medium.com/@Cefriel,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
254921,254921,"Gli analytics, la verit e laccelerazione del tempo",,1,Cefriel,Cefriel insights,2017,9,27,4,1.0,https://medium.com/our-insights/gli-analytics-la-verit%C3%A0-e-laccelerazione-del-tempo-c599beb520a4,https://medium.com/@Cefriel,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
255363,255363,From Dashboards to Queries,How to make your non-tech colleagues use data interactively.,1,Luc Koppens,ParkBee,2019,3,8,5,16.0,https://medium.com/parkbee/from-dashboards-to-queries-af9c61aa15f2,https://medium.com/@l.koppens,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
255471,255471,How Analytics Can Help You to Understand Your Business?,,1,Shankar Tnj,Pattronize,2017,4,4,3,0.0,https://medium.com/pattronize/how-analytics-can-help-you-to-understand-your-business-274aadb265f7,https://medium.com/@shankar.tnj,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
256027,256027,How to gain a competitive advantage through your business data,There are ,0,Paul Robertson,Phocas Software,2016,11,16,3,0.0,https://medium.com/phocas-software/how-to-gain-a-competitive-advantage-through-your-business-data-a4bc63a6b929,https://medium.com/@PaulGRobertson,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
256028,256028,Microsoft Excel vs business intelligence software,NB: This is an excerpt from our latest eBook: Microsoft Excel and business,0,Paul Robertson,Phocas Software,2016,11,17,3,0.0,https://medium.com/phocas-software/microsoft-excel-vs-business-intelligence-software-5f4e855a26b,https://medium.com/@PaulGRobertson,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
256344,256344,"Analyze More, Prepare Less",Its a well-documented fact that data analysts spend too much time preparing data,1,Planet OS,Planet OSby Intertrust),2016,8,9,1,0.0,https://medium.com/planet-os/analyze-more-prepare-less-38c79ea278c3,https://medium.com/@planetos,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
256424,256424,What is Clickstream Analytics,"The process of collecting, analyzing, and reporting aggregate data about which pages a website visitor visits and in what order is known as clickstream analytics (also known as clickstream analysis). The track that a visitor takes through a website is called the Clickstream.",0,Manish Gupta,PlanetAnalytics.in,2018,6,8,1,0.0,https://medium.com/planetanalytics-in/what-is-clickstream-analytics-752ce57cb253,https://medium.com/@manishgupta_41273,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
256435,256435,4 Reasons to Implement a BI Dashboard into your Business,,1,Neeraj Kumar,Plasma Business Intelligence,2018,11,3,2,0.0,https://medium.com/plasma-business-intelligence/4-reasons-to-implement-a-bi-dashboard-into-your-business-c0a1b6bf82d5,https://medium.com/@neeraj.kumar2005,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
256578,256578,[Part 2]: Digital Transformation in Manufacturing: Defining the Digital Transformation Strategy and The Challenges,,1,PlumLogixSalesforce Partner),PlumLogix,2019,6,4,8,0.0,https://medium.com/plumlogix-blog/part-2-digital-transformation-in-manufacturing-defining-the-digital-transformation-strategy-4187897fb1c4,https://medium.com/@plumlogix,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
256861,256861,Whats Inside: Data Analyst Program,"Now more than ever, we need skilled data professionals who can",1,Practicum by Yandex,Practicum by Yandex,2020,6,16,7,2.0,https://medium.com/practicum-by-yandex/whats-inside-data-analyst-program-feec61944792,https://medium.com/@y.practicum,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
256868,256868,A Portrait Of The Editor As A Data Analyst,How to use data to transform your content strategy,1,Pradipta Sarkar,Pradipta Sarkar,2017,5,29,9,25.0,https://medium.com/pradipta-sarkar/how-to-use-data-to-transform-your-digital-content-editorial-strategy-d87da9f2ebcf,https://medium.com/@pradipta.sarkar,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257220,257220,The Anatomy of a Smart City,Continuing on from Smart City of the Future and Neolithic Privacy,1,Smish Bashboom,Predict,2018,9,27,13,92.0,https://medium.com/predict/the-anatomy-of-a-smart-city-ef70fee9637c,https://medium.com/@bashboshishere,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257378,257378,Is Your Sales Job More Data Driven Than Your Sales Career?,,1,Drew Koloski,President s Club,2016,6,30,6,3.0,https://medium.com/presidents-club/is-your-sales-job-more-data-driven-than-your-sales-career-dac7432122b1,https://medium.com/@Drew.,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257439,257439,"Release Notes / Friday, November 4th",,0,Priority Payment Systems,Priority Payment Systems,2016,11,8,3,2.0,https://medium.com/priority-payment-systems/friday-november-4th-mx-release-notes-oh-hello-november-b657c440f226,https://medium.com/@prioritypaymentsystems,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257440,257440,"Release Notes / Friday, November 18th",,0,Priority Payment Systems,Priority Payment Systems,2016,11,18,3,0.0,https://medium.com/priority-payment-systems/release-notes-friday-november-18th-d73ef89846bb,https://medium.com/@prioritypaymentsystems,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257441,257441,Understand Your Audience and Focus on High-Value Customers with MX Insights Demographics,MX Insights identifies your customer demographics - characteristics that make targeted marketing efforts a snap! Ever wonder which zip codes your business customers represent,0,Priority Payment Systems,Priority Payment Systems,2016,11,16,1,0.0,https://medium.com/priority-payment-systems/understand-your-audience-and-focus-on-high-value-customers-with-mx-insights-demographics-9ebe67350eae,https://medium.com/@prioritypaymentsystems,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257554,257554,Did I Pick The Right Vendor? Show me using Numbers! Chapter 08,,1,Gaurav Sharma,ProcurementIntel,2020,6,1,9,0.0,https://medium.com/procurementintel/did-i-pick-the-right-vendor-show-me-using-numbers-chapter-08-38c086a4d62f,https://medium.com/@g..,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257603,257603,Web analytics and data analysis tools that B2B companies need to succeed,"Customer support, website tracking and advanced analysis tools to set up analytics driven processes and decision making culture at your company.",0,Vikas Jha,The Productivity Revolution,2018,5,25,7,204.0,https://medium.com/productivity-revolution/web-analytics-and-data-analysis-tools-that-b2b-companies-need-to-succeed-ea10d24cb679,https://medium.com/@get2vikasjha,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257610,257610,Quick Guide to Data Tagging for Technology Products,,1,Product Dave,Product School,2017,6,30,19,16.0,https://medium.com/productschool-org/how-to-measure-the-success-of-your-products-6c0f010dcf16,https://medium.com/@productschool,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257612,257612,5 Reasons Why Its Important to Understand Data as PM,,1,Carlos G de Villaumbrosia,Product School,2017,6,9,4,1.0,https://medium.com/productschool/5-reasons-why-its-important-to-understand-data-as-pm-63ac2d09a1da,https://medium.com/@villaumbrosia,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257616,257616,How to Transition From Data to Product by Google PM,,1,Carlos G de Villaumbrosia,Product School,2019,8,16,4,1.0,https://medium.com/productschool/how-to-transition-from-data-to-product-by-google-pm-4ecaaf91378f,https://medium.com/@villaumbrosia,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257849,257849,Prometeus Labs Launch Community Demo-Test Challenge,Choose the best Influencer for the case with the,1,Egor Perezhogin,Prometeus Network,2019,6,24,6,122.0,https://medium.com/prometeus-network/prometeus-labs-launch-community-demo-test-challenge-813c254e3a6d,https://medium.com/@EgorPerezhogin,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257911,257911,LinksA list of corona virus datasets and apps,,1,Mark Monfort,Prosperity Advisers DnA,2020,3,27,5,0.0,https://medium.com/prosperity-advisers-dna/a-list-of-corona-virus-datasets-and-apps-1fb2de410f4a,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257912,257912,A visual analysis of the APRAMySuper Heatmap dataset,,1,Mark Monfort,Prosperity Advisers DnA,2020,3,27,11,2.0,https://medium.com/prosperity-advisers-dna/a-visual-analysis-of-the-apra-mysuper-heatmap-dataset-aad2b5ff0ef1,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257916,257916,ABS Weekly Payroll and Jobs App,Interactive app tracking ABS Weekly Payroll and Employee Jobs data,1,Mark Monfort,Prosperity Advisers DnA,2020,4,21,1,0.0,https://medium.com/prosperity-advisers-dna/abs-weekly-payroll-and-jobs-app-c40d7ee7ae84,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257917,257917,AnalysisData Roundup2nd April 2020,The global spread of the corona virus continues to showcase,1,Mark Monfort,Prosperity Advisers DnA,2020,4,1,4,0.0,https://medium.com/prosperity-advisers-dna/analysis-data-roundup-2nd-april-2020-78b7236e5bda,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257920,257920,APRA Fund-Level Statistics,Description,1,Mark Monfort,Prosperity Advisers DnA,2020,4,13,1,0.0,https://medium.com/prosperity-advisers-dna/apra-fund-level-statistics-8e5a96423a75,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257921,257921,APRA MySuper Heatmap,App details and link,1,Mark Monfort,Prosperity Advisers DnA,2020,4,12,1,0.0,https://medium.com/prosperity-advisers-dna/apra-mysuper-heatmap-c57474363802,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257922,257922,APRA Superannuation Early Release Scheme Explorer,,1,Mark Monfort,Prosperity Advisers DnA,2020,5,18,1,0.0,https://medium.com/prosperity-advisers-dna/apra-superannuation-early-release-scheme-explorer-3fb3f512f1c5,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257923,257923,Features of the ASX Fund Statistics Comparison App,Introduction to the ETF Comparison App,1,Mark Monfort,Prosperity Advisers DnA,2020,4,27,8,0.0,https://medium.com/prosperity-advisers-dna/asx-etf-comparison-app-d04e6d68ed22,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257924,257924,ASX Fund Statistics App,Details on how to access the ASX Fund Statistics App,1,Mark Monfort,Prosperity Advisers DnA,2020,5,1,1,0.0,https://medium.com/prosperity-advisers-dna/asx-fund-statistics-app-511c04a9cc9a,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257925,257925,ASX mFund Comparison Dashboard,ASX mFund tracker example,1,Mark Monfort,Prosperity Advisers DnA,2020,4,14,1,0.0,https://medium.com/prosperity-advisers-dna/asx-mfund-comparison-dashboard-ed41ca3183b6,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257926,257926,Aussie ETF Tracker,Australian ETF Tracker application details and link,1,Mark Monfort,Prosperity Advisers DnA,2020,6,25,2,0.0,https://medium.com/prosperity-advisers-dna/aussie-etf-tracker-7bdf8516e2,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257927,257927,Business Impacts of Covid-19 on Australia,I was searching for Australian Business Confidence data on the back of the release of,1,Mark Monfort,Prosperity Advisers DnA,2020,4,15,3,0.0,https://medium.com/prosperity-advisers-dna/business-impacts-of-covid-19-on-australia-a51f1ab55a22,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257928,257928,Cash Flow Boost for Employers measurePAYG Calculator Example,,1,Mark Monfort,Prosperity Advisers DnA,2020,4,20,1,0.0,https://medium.com/prosperity-advisers-dna/cash-flow-boost-for-employers-measure-payg-calculator-example-4041bddc8362,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257929,257929,Conference and talk,"Earlier this year, I was approached by the folks over at IBRC (who run a number of",1,Mark Monfort,Prosperity Advisers DnA,2020,3,31,1,0.0,https://medium.com/prosperity-advisers-dna/conference-and-talk-aa7d4b3afd22,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257930,257930,Corona virus impact on the economy,"Before getting started, this is not financial advice. This is a review highlighting certain",1,Mark Monfort,Prosperity Advisers DnA,2020,4,8,5,0.0,https://medium.com/prosperity-advisers-dna/corona-virus-impact-on-the-economy-893d54ea9a89,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257931,257931,ApplicationCorona virus trackerUpdate #1,"NB: This article was published on LinkedIn by Mark Monfort on March 12, 2020",1,Mark Monfort,Prosperity Advisers DnA,2020,3,25,6,0.0,https://medium.com/prosperity-advisers-dna/corona-virus-tracker-update-1-11ee175b341f,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257932,257932,ApplicationCorona virus trackerUpdate #2,NB: This article was originally published on LinkedIn by Mark Monfort on March,1,Mark Monfort,Prosperity Advisers DnA,2020,3,26,6,0.0,https://medium.com/prosperity-advisers-dna/corona-virus-tracker-update-2-b93be5e5249f,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257933,257933,Covid-19 data update9th April 2020,"In this set of slide images, youll see further details about the infection rates of this",1,Mark Monfort,Prosperity Advisers DnA,2020,4,9,2,0.0,https://medium.com/prosperity-advisers-dna/covid-19-data-update-9th-april-2020-1bd2da2ea93d,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257934,257934,Covid-19 TrackerGlobal v1.0,Global Covid-19 tracker built using Power BI and source data from JHU,1,Mark Monfort,Prosperity Advisers DnA,2020,4,14,1,0.0,https://medium.com/prosperity-advisers-dna/covid-19-tracker-global-v1-0-58c006698aeb,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257937,257937,AnalysisDisposing of myths with data,"One of the areas, other than data science/analytics, that I look at when trying to analyse",1,Mark Monfort,Prosperity Advisers DnA,2020,3,31,2,0.0,https://medium.com/prosperity-advisers-dna/disposing-of-myths-with-data-8c9fe5777d91,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257939,257939,Exploring the Superannuation Early Release Scheme dataset from APRA,,1,Mark Monfort,Prosperity Advisers DnA,2020,5,18,4,0.0,https://medium.com/prosperity-advisers-dna/exploring-the-superannuation-early-release-scheme-6081022ee301,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257940,257940,Thoughts on the Road to Zero,One of the interesting things to do with exponential growth is how it affects curves not just on the way up,1,Mark Monfort,Prosperity Advisers DnA,2020,4,21,9,0.0,https://medium.com/prosperity-advisers-dna/exponential-growth-hits-you-on-the-way-up-but-also-on-the-way-down-d58fb68a029b,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257941,257941,"For Covid-19 in NSW, age is more than just a number",,1,Mark Monfort,Prosperity Advisers DnA,2020,4,2,2,0.0,https://medium.com/prosperity-advisers-dna/for-covid-19-in-nsw-age-is-more-than-just-a-number-bee05f3b847e,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257942,257942,Further adventures in superannuation land,Analysis of fund level statistics shared by APRA,1,Mark Monfort,Prosperity Advisers DnA,2020,3,28,10,0.0,https://medium.com/prosperity-advisers-dna/further-adventures-in-superannuation-land-14d8805606b7,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257944,257944,Insights into NSW Health Covid-19 data,"A while ago (feels like an eternity though), I wrote about the app that I built using NSW",1,Mark Monfort,Prosperity Advisers DnA,2020,4,16,2,0.0,https://medium.com/prosperity-advisers-dna/insights-into-nsw-health-covid-19-data-ef2a89f1e17e,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257947,257947,"Interview: Douglas Isles (Investment Specialist, Platinum Asset Management)",,1,Mark Monfort,Prosperity Advisers DnA,2020,4,7,8,1.0,https://medium.com/prosperity-advisers-dna/interview-douglas-isles-investment-specialist-platinum-asset-management-d1b34ddba841,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257948,257948,"Interview: Grant Coble-Neal (Data Scientist , Western Power)",Grant is the Forecasting and Data Science,1,Mark Monfort,Prosperity Advisers DnA,2020,4,5,9,0.0,https://medium.com/prosperity-advisers-dna/interview-grant-coble-neal-data-scientist-western-power-42fa951f5977,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257951,257951,Density is a factor for Covid-19 growth in NSW but Age group analysis shows some signs of hope,,1,Mark Monfort,Prosperity Advisers DnA,2020,4,12,5,0.0,https://medium.com/prosperity-advisers-dna/new-features-for-the-nsw-covid-19-tracker-f343de509931,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257952,257952,NSW Covid-19 Dashboard,"Covid-19 Tracker for NSW, Australia using data from NSW Health",1,Mark Monfort,Prosperity Advisers DnA,2020,4,14,1,0.0,https://medium.com/prosperity-advisers-dna/nsw-covid-19-dashboard-6ac44eec3811,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257953,257953,NSW Covid-19 Testing App,App to showcase NSW Covid-19 data testing. Data comes from NSW Health,1,Mark Monfort,Prosperity Advisers DnA,2020,5,4,1,0.0,https://medium.com/prosperity-advisers-dna/nsw-covid-19-testing-app-af2fa6a0b5a2,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257954,257954,NSW data update6th April,"Even though its the 7th April (8:22am as of writing), this was written last night. Its a review of some of",1,Mark Monfort,Prosperity Advisers DnA,2020,4,6,2,0.0,https://medium.com/prosperity-advisers-dna/nsw-data-update-6th-april-fe51c9708c89,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257956,257956,The future of workrun on technology but driven by humanity,,1,Mark Monfort,Prosperity Advisers DnA,2020,3,31,3,0.0,https://medium.com/prosperity-advisers-dna/the-future-of-work-run-on-technology-but-driven-by-humanity-34231b572bae,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257957,257957,The reason (because every good story has one),"All stories start with a reason and here at Prosperity, ours is simple. We knew",1,Mark Monfort,Prosperity Advisers DnA,2020,3,25,2,0.0,https://medium.com/prosperity-advisers-dna/the-reason-because-every-good-story-has-one-ca3570f57269,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257958,257958,Tracking Australian Jobs and Wages impacted by Covid-19,"Recently, the Australian Bureau of Statistics",1,Mark Monfort,Prosperity Advisers DnA,2020,4,22,3,0.0,https://medium.com/prosperity-advisers-dna/tracking-the-jobs-and-wages-5a2e9b9195f2,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257959,257959,ApplicationTracking the virus with data,NB: The following article also exists on the Prosperity Advisers Insights blog and,1,Mark Monfort,Prosperity Advisers DnA,2020,3,25,5,0.0,https://medium.com/prosperity-advisers-dna/tracking-the-virus-with-data-328ba765da47,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257960,257960,ApplicationUpdate to the Corona Virus Tracker #3,,1,Mark Monfort,Prosperity Advisers DnA,2020,3,26,4,0.0,https://medium.com/prosperity-advisers-dna/update-to-the-corona-virus-tracker-d08478542374,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257962,257962,Visualising NSW Health data on Covid-19 Testing,,1,Mark Monfort,Prosperity Advisers DnA,2020,5,4,5,0.0,https://medium.com/prosperity-advisers-dna/visualising-nsw-health-data-on-covid-19-testing-a92fbc2ac60e,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
257963,257963,AnalysisWhen half a million is not a good thing,,1,Mark Monfort,Prosperity Advisers DnA,2020,3,27,2,0.0,https://medium.com/prosperity-advisers-dna/when-half-a-million-is-not-a-good-thing-c14363a7a4a4,https://medium.com/@mmonfort,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
258046,258046,Charting change: what weve learned from tracking our data tools and approaches,Pulse Lab Jakarta and Saraswati,1,Pulse Lab Jakarta,Pulse Lab Jakarta,2018,6,30,5,7.0,https://medium.com/pulse-lab-jakarta/charting-change-what-weve-learned-from-tracking-our-data-tools-and-approaches-a0682915545c,https://medium.com/@PLJ,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
258047,258047,"CIKM 2017AnalytiCup, BigTransport and An Honourable Mention",,1,Pulse Lab Jakarta,Pulse Lab Jakarta,2017,12,22,3,0.0,https://medium.com/pulse-lab-jakarta/cikm-2017-analyticup-bigtransport-and-an-honourable-mention-b94f2fa38958,https://medium.com/@PLJ,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
258049,258049,Data Privacy in the Big Data Era,"Indonesia, like many countries around the world, has seen an enormous increase in the number of",1,Pulse Lab Jakarta,Pulse Lab Jakarta,2017,12,1,4,1.0,https://medium.com/pulse-lab-jakarta/data-privacy-in-the-big-data-era-6db481440ced,https://medium.com/@PLJ,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
258054,258054,How Social Media Can Help With Cyclones In Disaster Monitoring,,1,Pulse Lab Jakarta,Pulse Lab Jakarta,2017,9,30,4,11.0,https://medium.com/pulse-lab-jakarta/from-the-caribbean-to-asia-pacific-social-media-a-common-response-to-weather-disasters-4097a075daa6,https://medium.com/@PLJ,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
258056,258056,Fusing datasets to track the impact of disasters in Indonesia and beyond VAMPIRE is on it!,,1,Pulse Lab Jakarta,Pulse Lab Jakarta,2018,1,30,4,4.0,https://medium.com/pulse-lab-jakarta/fusing-datasets-to-track-the-impact-of-disasters-in-indonesia-and-beyond-vampire-is-on-it-ed13fe8e6ff6,https://medium.com/@PLJ,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
258069,258069,,,0,Pulse Lab Jakarta,Pulse Lab Jakarta,2019,6,28,6,14.0,https://medium.com/pulse-lab-jakarta/on-the-signing-of-satu-data-indonesia-implementation-and-whats-ahead-e5dd40a44dff,https://medium.com/@PLJ,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
258071,258071,Pulse Lab Jakarta Year in Review,2017 marked the end of the initial five-year phase of Pulse Lab Jakarta (PLJ). One of the biggest,1,Pulse Lab Jakarta,Pulse Lab Jakarta,2018,4,3,1,32.0,https://medium.com/pulse-lab-jakarta/pulse-lab-jakarta-year-in-review-3763b499d84,https://medium.com/@PLJ,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
258081,258081,What does data innovation mean for traditional social science research?,,1,Pulse Lab Jakarta,Pulse Lab Jakarta,2016,9,30,4,13.0,https://medium.com/pulse-lab-jakarta/what-does-data-innovation-mean-for-traditional-social-science-research-a83c5953643c,https://medium.com/@PLJ,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
259247,259247,Get to Know Your Customers Through Data,"In this day and age, were getting pretty good at collecting and analyzing data. And we",1,QBIX Team,QBIX Analytics,2018,6,13,3,1.0,https://medium.com/qbix-analytics/in-this-day-and-age-were-getting-pretty-good-at-collecting-and-analyzing-data-6ffcdb49865c,https://medium.com/@mike_85091,0,1,0,0,0,0,0,0,0,0,0,Tag_data-analytics
