,Unnamed: 0,Title,Subtitle,Image,Author,Publication,Year,Month,Day,Reading_Time,Claps,url,Author_url,Tag_artificial-intelligence,Tag_data-analytics,Tag_data-engineering,Tag_data-science,Tag_deep-learning,Tag_machine-learning,Tag_nlp,Tag_python,Tag_r,Tag_reinforcement-learning,Tag_statistics,Category
246032,246032,Sentiment analysis of Russians on Constitutional Amendments,,1,Ilya Bondarev,LEFT JOIN,2020,7,8,6,11.0,https://medium.com/left-join/sentiment-analysis-of-russians-on-constitutional-amendments-41007bf87fb3,https://medium.com/@jackhoover88,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246033,246033,SQL Window Functions Cheat Sheet with examples,Window functions are calculation functions that can increase the efficiency and,1,Ilya Bondarev,LEFT JOIN,2020,6,2,1,0.0,https://medium.com/left-join/sql-window-functions-cheat-sheet-with-examples-fee8adefa59a,https://medium.com/@jackhoover88,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246251,246251,,,1,Christian Wilshaw,Lexicon Digital,2019,10,27,5,6.0,https://medium.com/lexicon-digital/the-benefits-of-queue-based-data-replication-using-apis-and-aws-lambda-functions-to-perform-data-a740afe7201d,https://medium.com/@christian.wilshaw,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246336,246336,How We Do Serverless ETL with Google Cloud Function,,1,Life at Mapan,Life at Mapan,2018,9,30,4,120.0,https://medium.com/life-at-mapan/how-we-do-serverless-etl-with-google-cloud-function-14c17946d01e,https://medium.com/@lifeatmapan,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246338,246338,Analytics for billions of recordsPart 1,"At Moka, we believe that data is one of the important resources for empowering",1,fritz,Life At Moka,2020,3,30,7,68.0,https://medium.com/life-at-moka/analytics-for-billions-of-records-part-1-8da4c982aa4c,https://medium.com/@fritz.wijaya,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246368,246368,"The Good, the Bad and the Ugly","Since recent years, as different organizations strive hard to be more transparent, more efficient and",1,Ti u ng T ,Life of a Senior Data Engineer,2020,8,2,8,102.0,https://medium.com/life-of-a-senior-data-engineer/the-good-the-bad-and-the-ugly-1943ef4cffca,https://medium.com/@tunghoang,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246370,246370,Worker pattern in Golang for data ETL,Chapter I,1,Ti u ng T ,Life of a Senior Data Engineer,2020,7,5,5,123.0,https://medium.com/life-of-a-senior-data-engineer/worker-pattern-in-golang-for-data-etl-ebf8a52da636,https://medium.com/@tunghoang,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246379,246379,RE:  Data Pipeline, Data Pipeline ,1,Luke Hong, ,2018,8,13,4,84.0,https://medium.com/life-of-small-data-engineer/data-pipeline-from-scratch-919c20042cb9,https://medium.com/@lukehong,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246380,246380,RE:  Data PipelineData Collector,,1,Luke Hong, ,2019,1,22,13,142.0,https://medium.com/life-of-small-data-engineer/data-pipeline-from-scratch-part1-data-collector-afcd362e0568,https://medium.com/@lukehong,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246383,246383, Airflow , crontab ,1,Luke Hong, ,2020,6,24,8,106.0,https://medium.com/life-of-small-data-engineer/scheduling-task-using-airflow-732e27d2ac8a,https://medium.com/@lukehong,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246384,246384,, Data Pipeline,1,Luke Hong, ,2018,8,11,2,17.0,https://medium.com/life-of-small-data-engineer/simple-trending-analysis-af16026d2330,https://medium.com/@lukehong,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246569,246569,Argo workflows and Why not Airflow?,  project   Workflow manager  Argo,1,Neng Liangpornrattana,LINE Developers Thailand,2019,12,23,6,104.0,https://medium.com/linedevth/argo-workflows-and-why-not-airflow-7fc85fc813bc,https://medium.com/@punneng,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246570,246570,Data Pipeline Explanation, data pipeline ,1,Ball Weera Kasetsin,LINE Developers Thailand,2019,10,3,2,135.0,https://medium.com/linedevth/data-pipeline-explanation-d3a2d7f21700,https://medium.com/@ballweera,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246673,246673,Achieving autonomy in the business analytics team aligning people and technology,,1,Luiz Arakaki,Liv Up Inside the Kitchen,2019,8,26,8,305.0,https://medium.com/liv-up-inside-the-kitchen/achieving-autonomy-in-the-business-analytics-team-aligning-people-and-technology-2117317cab7d,https://medium.com/@luizarakaki,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246750,246750,Dealing with data in a micro-services world,A problem that many companies face these days is data governance. What most people,1,Hugo Luchessi,Loft,2020,4,7,7,140.0,https://medium.com/loftbr/dealing-with-data-in-a-micro-services-world-cdb9703be014,https://medium.com/@hugo.luchessi,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
246780,246780,Understanding Apache Spark on YARN,TL; DR,1,Sujith Jay Nair,Logistimo Engineering Blog,2018,7,24,6,27.0,https://medium.com/logistimo-engineering-blog/understanding-apache-spark-on-yarn-9bfe25e5b2f,https://medium.com/@suj1th,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
247008,247008,DataOpsEscalando a engenharia de dados no Luizalabs,,1,Allan Feliph Pineda,luizalabs,2020,8,13,7,36.0,https://medium.com/luizalabs/dataops-escalando-a-engenharia-de-dados-no-luizalabs-de3db6fc7b11,https://medium.com/@allanfeliph,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
248043,248043,Como se tornar um Data Engineer,Esses dias eu estava organizando meus favoritos e me deparei com o seguinte artigo no tableless.com:,1,Marcus Ortense,Marcus Ortense,2016,1,31,5,49.0,https://medium.com/marcus-ortense/como-se-tornar-um-data-engineer-e2355cd98d95,https://medium.com/@mahortense,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
248066,248066,"Oracle Big Data Cloud, Event Hub and Analytics Cloud Data Lake Edition pt.2 : So Just What is OAC Data Lake Edition, and WTF Are Data Engineers?",A couple of weeks ago I posted a blog on Oracle Analytics Cloud Data Lake Edition,0,Mark Rittman,Rittman Analytics Blog,2018,5,28,1,23.0,https://medium.com/mark-rittman/oracle-big-data-cloud-event-hub-and-analytics-cloud-data-lake-edition-pt-2-9f6b004dc0d1,https://medium.com/@markrittman,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
248244,248244,Hadoop vs Data Warehouses,"You might want to skip this post if youre already way ahead on this topic, but for",0,Seb Bailey,Mastodon C,2018,7,16,2,11.0,https://medium.com/mastodon-c/hadoop-vs-data-warehouses-528fc0ca547a,https://medium.com/@seb231,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
248247,248247,The Mastodon In The Room: Why Clojure?,simple,0,Seb Bailey,Mastodon C,2018,7,19,4,7.0,https://medium.com/mastodon-c/the-mastodon-in-the-room-why-clojure-98536f5f1ca9,https://medium.com/@seb231,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
248536,248536,Why is important to have a healthy data architecture?,,1,Filipe Sacchetto,Mediar Solutions,2020,5,15,4,12.0,https://medium.com/mediar-blog/why-is-important-to-have-a-healthy-data-architecture-aff7af0ac0ea,https://medium.com/@sacchettomg,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
250372,250372,We are building Mona to bring observability to production AI,,1,Yotam Oren,Mona Labs,2020,6,8,6,105.0,https://medium.com/mona-labs/we-are-building-mona-to-bring-observability-to-production-ai-91c724cf1dfb,https://medium.com/@yotam_mona,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
250992,250992,Cost-Effective Data Streaming,How we created a real-time reporting database from multiple sources leveraging cost-effective AWS services,1,Kenneth Ostner,Mynd Technology,2019,8,26,7,0.0,https://medium.com/mynd-technology/https-medium-com-mynd-technology-cost-effective-data-streaming-1e49e7040433,https://medium.com/@ken.ostner,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
251539,251539,Airflow : quels piges viter lors dun dploiement  grande chelle,,1,Mohamed Amine Bergaoui,neoxia,2020,3,5,10,362.0,https://medium.com/neoxia/airflow-quels-pi%C3%A8ges-%C3%A9viter-lors-dun-d%C3%A9ploiement-%C3%A0-grande-%C3%A9chelle-f27fab7b0c2a,https://medium.com/@mohamedamine.bergaoui,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
251541,251541,Big Water : le data engineering au service de la gestion des eaux,Lquipe Data de Neoxia est,1,Ousmane Diop,neoxia,2020,7,22,6,252.0,https://medium.com/neoxia/big-water-le-data-engineering-au-service-de-la-gestion-des-eaux-f94ce7c67766,https://medium.com/@ousmane.diop,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
251626,251626,How we made sync between Salesforce into BigQuery at Nestaway?,Lets deep dive into the architecture to,1,Deep Nirmal,Nestaway Engineering,2019,5,2,6,261.0,https://medium.com/nestaway-engineering/how-we-made-sync-between-salesforce-into-bigquery-at-nestaway-2ec229359e34,https://medium.com/@deepsnirmal,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
252202,252202,A tale of two data warehousesNews UKs data platform migration to Google Cloud (Part 1),,1,Karthik Ramani,News UK Technology,2020,8,10,11,151.0,https://medium.com/news-uk-technology/a-tale-of-two-data-warehouses-newsuks-data-platform-migration-to-google-cloud-part-1-be1bc0ff09d8,https://medium.com/@karthik.ramani,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
252291,252291,Fighting Covid-19 with Data,Humanitys fight against Coronavirus,1,Nexla,Nexla,2020,4,2,4,0.0,https://medium.com/nexla/fighting-covid-19-with-data-44d344f18f35,https://medium.com/@nexla,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
252435,252435,Editing Tabular Data in Angular,Introduction,0,Mathematician::Algorithmist::Programmer,ngconf,2019,5,1,9,17.0,https://medium.com/ngconf/editing-tabular-data-in-angular-ca7d4b86efb2,https://medium.com/@theAlgorithmist,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
252805,252805,Spark Dynamic Partition Inserts and AWS S3Part 2,,1,Itai Yaffe,Nielsen-Tel-Aviv-tech-blog,2020,3,18,6,28.0,https://medium.com/nmc-techblog/spark-dynamic-partition-inserts-and-aws-s3-part-2-9ba0c97ad2c0,https://medium.com/@itai.yaffe,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
252806,252806,Spark Dynamic Partition InsertsPart 1,By: Roi Teveth and Itai Yaffe,1,Itai Yaffe,Nielsen-Tel-Aviv-tech-blog,2020,3,4,5,158.0,https://medium.com/nmc-techblog/spark-dynamic-partition-inserts-part-1-5b66a145974f,https://medium.com/@itai.yaffe,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
252886,252886, 2019 Google Cloud Professional Data Engineer Certification Exam,,1,katopz,Noob Learning,2019,8,31,4,299.0,https://medium.com/nooblearning/2019-google-cloud-professional-data-engineer-certification-exam-6a5d6581e507,https://medium.com/@katopz,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
253187,253187,    ," ,           ",1, ,NOP::Nuances of Programming,2018,9,28,6,5.0,https://medium.com/nuances-of-programming/%D0%BA%D0%B0%D0%BA-%D0%BF%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B8%D1%82%D1%8C-%D0%B8%D0%B4%D0%B5%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B5-%D1%85%D1%80%D0%B0%D0%BD%D0%B8%D0%BB%D0%B8%D1%89%D0%B5-%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D1%85-f9abc3378559,https://medium.com/@dolldivine626,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
253330,253330,"  Pandas,    Spark + Scala!",,1, IT,NOP::Nuances of Programming,2020,7,4,8,0.0,https://medium.com/nuances-of-programming/%D1%85%D0%B2%D0%B0%D1%82%D0%B8%D1%82-%D0%B8%D1%81%D0%BF%D0%BE%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D1%8C-pandas-%D0%BF%D0%BE%D1%80%D0%B0-%D0%BF%D0%B5%D1%80%D0%B5%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%8C-%D0%BD%D0%B0-spark-scala-8488247ba190,https://medium.com/@svobodavsem,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
253380,253380,Apache Spark:   , :  Apache Spark  Hadoop MapReduce,1,Anastasia Uvarova,NOP::Nuances of Programming,2020,3,13,8,2.0,https://medium.com/nuances-of-programming/apache-spark-%D0%B3%D0%B0%D0%B9%D0%B4-%D0%B4%D0%BB%D1%8F-%D0%BD%D0%BE%D0%B2%D0%B8%D1%87%D0%BA%D0%BE%D0%B2-959145ef6167,https://medium.com/@nuteralie,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
253537,253537,An inspiration from Refactoring Facilities Database,Lets build a more sustainable framework,1,Baoling Zhou,NYC Planning Digital,2020,3,13,6,6.0,https://medium.com/nyc-planning-digital/an-inspiration-from-refactoring-facilities-database-3176c55c9652,https://medium.com/@bz882,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
253538,253538,Apache Airflow for the confused,explained using airplanes ,0,Jonathan Pichot,NYC Planning Digital,2017,11,30,6,756.0,https://medium.com/nyc-planning-digital/apache-airflow-for-the-confused-b588935669df,https://medium.com/@pichot,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
253542,253542,NYC Planning Labs + Data Engineering are hiring! [FILLED 4/4/2019],Looking for a Full Stack,1,Jonathan Pichot,NYC Planning Digital,2019,2,19,1,3.0,https://medium.com/nyc-planning-digital/jobs-nyc-planning-labs-data-engineering-are-hiring-5c2715bba156,https://medium.com/@pichot,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
254023,254023,How we migrated our data warehouse from Redshift to BigQuery,,1,Rahul Jain,Omio Engineering,2020,6,9,8,228.0,https://medium.com/omio-engineering/how-we-migrated-our-data-warehouse-from-redshift-to-bigquery-89f33988e1b5,https://medium.com/@rahulj51,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
254783,254783,"Disaster Recovery: Backing Up your Oracle Database with Oracle Database Cloud Backup Service, RMAN, and Object",,1,Ary Sharifian,Oracle Groundbreakers,2020,8,6,7,0.0,https://medium.com/oracledevs/disaster-recovery-backing-up-your-oracle-database-with-oracle-database-cloud-backup-service-rman-e28b86876ad2,https://medium.com/@arshyasharifian,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
254876,254876,Building a Doctor Directory,Why it is so hard to get right?,1,Drausin Wulsin,Oscar Tech,2017,9,30,9,485.0,https://medium.com/oscar-tech/building-a-doctor-directory-f241abfffae6,https://medium.com/@daedalus2718,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
255116,255116,A complete guide about how to break the data monolith.,,1,Juan L pez L pez,Packlink Engineering,2020,3,25,13,92.0,https://medium.com/packlinkeng/a-complete-guide-about-how-to-break-the-data-monolith-caa2ab2d01f6,https://medium.com/@juaneto,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
255167,255167,On dataset versioning in Palantir Foundry,How we drive collaborative data engineering through dataset,1,Robert Fink,Palantir Blog,2019,11,14,7,96.0,https://medium.com/palantir/on-dataset-versioning-in-palantir-foundry-8f23de22cc4c,https://medium.com/@ursula2000,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
255195,255195,Getting Started with Snowflake and Matillion,Some of us here at Pandera Labs recently attended Snowflakes Unite the Data,1,Michael Gohl,Pandera Labs,2018,5,26,5,201.0,https://medium.com/pandera-labs/getting-started-with-snowflake-and-matillion-42232efe2430,https://medium.com/@mike_75496,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
255983,255983,How To Tame Apache Impala Users With Admission Control,,1,Claire Sasse,phData,2019,12,5,7,0.0,https://medium.com/phdatainc/how-to-tame-apache-impala-users-with-admission-control-150f6cd79aaf,https://medium.com/@csasse,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
255984,255984,Implementing Metadata As Part Of Data Management,Data centralization without careful metadata,1,Claire Sasse,phData,2019,12,17,5,0.0,https://medium.com/phdatainc/implementing-metadata-as-part-of-data-management-3f697e401441,https://medium.com/@csasse,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
255985,255985,"Log Aggregation, Search, And Alerting On CDH With Pulse",Pulse is an application log aggregation,1,Claire Sasse,phData,2019,12,17,6,0.0,https://medium.com/phdatainc/log-aggregation-search-and-alerting-on-cdh-with-pulse-adbe3eabeb17,https://medium.com/@csasse,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256075,256075,AWS & Snowflake vs GCP: how do they stack up when building a data platform?,,1,Stefano Solimito,Unboxing Photobox,2020,1,28,15,500.0,https://medium.com/photobox-technology-product-and-design/aws-snowflake-vs-gcp-how-do-they-stack-up-when-building-a-data-platform-45edbdd615ff,https://medium.com/@stefano.solimito,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256077,256077,Practical tips to get the best out of Data Build Tool (dbt)Part 2,,1,Stefano Solimito,Unboxing Photobox,2020,4,2,7,78.0,https://medium.com/photobox-technology-product-and-design/practical-tips-to-get-the-best-out-of-data-build-tool-dbt-part-2-a3581c76723c,https://medium.com/@stefano.solimito,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256079,256079,Practical tips to get the best out of Data Build Tool (dbt)Part 1,,1,Stefano Solimito,Unboxing Photobox,2020,3,27,7,230.0,https://medium.com/photobox-technology-product-and-design/practical-tips-to-get-the-best-out-of-data-building-tool-dbt-part-1-8cfa21ef97c5,https://medium.com/@stefano.solimito,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256181,256181,Building Pinterests A/B testing platform,"As a data-driven company, we rely heavily on experiments to guide products and features. At any given time, we have around 1,000 experiments running, and were adding more every day. Because",0,Pinterest Engineering,Pinterest Engineering Blog,2016,4,30,6,331.0,https://medium.com/pinterest-engineering/building-pinterests-a-b-testing-platform-ab4934ace9f4,https://medium.com/@Pinterest_Engineering,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256197,256197,Open sourcing DoctorKafka: Kafka cluster healing and workload balancing,"At Pinterest, we use Kafka as the central message transporter for data ingestion, streaming processing and more. With a growing user",0,Pinterest Engineering,Pinterest Engineering Blog,2017,8,31,4,906.0,https://medium.com/pinterest-engineering/open-sourcing-doctorkafka-kafka-cluster-healing-and-workload-balancing-e51ad25b6b17,https://medium.com/@Pinterest_Engineering,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256201,256201,"Open sourcing Singer, Pinterests performant and reliable logging agent",,1,Pinterest Engineering,Pinterest Engineering Blog,2019,6,20,3,442.0,https://medium.com/pinterest-engineering/open-sourcing-singer-pinterests-performant-and-reliable-logging-agent-610fecf35566,https://medium.com/@Pinterest_Engineering,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256206,256206,Presto at Pinterest,"Ashish Singh | Pinterest Engineer, Data Engineering",1,Pinterest Engineering,Pinterest Engineering Blog,2019,7,23,12,887.0,https://medium.com/pinterest-engineering/presto-at-pinterest-a8bda7515e52,https://medium.com/@Pinterest_Engineering,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256207,256207,Real-time experiment analytics at Pinterest using Apache Flink,,1,Pinterest Engineering,Pinterest Engineering Blog,2019,10,4,10,237.0,https://medium.com/pinterest-engineering/real-time-experiment-analytics-at-pinterest-using-apache-flink-841c8df98dc2,https://medium.com/@Pinterest_Engineering,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256224,256224,PipekitManaged Argo workflows for data teams. No infra required,Run Argo workflows without having to manage Kubernetes,0,J.P. Zivalich,pipekit,2020,8,10,3,77.0,https://medium.com/pipekit/pipekit-managed-argo-workflows-for-data-teams-no-infra-required-d1e617994712,https://medium.com/@jpzisme,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256567,256567,A tale of Query Optimization,,1,Manish Gill,Plumbers Of Data Science,2019,8,18,8,54.0,https://medium.com/plumbersofdatascience/a-tale-of-query-optimization-7e5a1fe1b920,https://medium.com/@mgill25,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256573,256573,SAP Data Services,Transforms in SAP Data Services,1,Jyoti Reddy,Plumbers Of Data Science,2019,2,11,11,5.0,https://medium.com/plumbersofdatascience/sap-data-services-c65330f4ea4c,https://medium.com/@jyotireddy11,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256577,256577,Working of Sqoop Incremental Load,"In my series of BigData Architecture, we have seen the internal working of Sqoop. Now as part of",1,Jayvardhan Reddy,Plumbers Of Data Science,2019,8,13,3,11.0,https://medium.com/plumbersofdatascience/working-of-sqoop-incremental-load-bd3d2e0993fb,https://medium.com/@jayvardhan_reddy_v,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256610,256610,"Apapun Bidangnya, Implementasi Big Data Yuk!","Makassar, Irsyad",0,Mr. I,kasta,2017,12,10,4,2.0,https://medium.com/poda/apapun-bidangnya-implementasi-big-data-yuk-7a702a5fbfad,https://medium.com/@icad,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256611,256611,Collecting Data from Twitter,"Makassar, Irsyad",0,Mr. I,kasta,2017,12,30,4,5.0,https://medium.com/poda/collecting-data-from-twitter-bb29bc5bed6b,https://medium.com/@icad,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256612,256612,Facebook Mining,"Bangkok, Irsyad",0,Mr. I,kasta,2017,12,18,4,1.0,https://medium.com/poda/facebook-mining-9645e3758303,https://medium.com/@icad,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
256912,256912,Lessons learnt building data pipelines1,"It has been a few years since I embarked on what was then trendily called data engineering. That titleand the associated workwas an outgrowth of a tendency for computing systems to accumulate vastly more data than used to be the case before, and",0,Pramod Biligiri,Pramod Biligiri s Blog,2018,2,11,6,9.0,https://medium.com/pramod-biligiris-blog/lessons-learnt-building-data-pipelines-1-3edc27290f7,https://medium.com/@pramodbiligiri,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
257895,257895,Introducing Prophecy.io - Cloud Native Data Engineering,,1,Raj Bains,Prophecy.io,2019,8,15,5,395.0,https://medium.com/prophecy-io/introducing-prophecy-io-cloud-native-data-engineering-1b9247596030,https://medium.com/@inderaj,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
257896,257896,ProphecyHub: Metadata re-invented with Git & GraphQL for Data Engineering,,1,Raj Bains,Prophecy.io,2020,4,22,6,420.0,https://medium.com/prophecy-io/prophecyhub-metadata-re-invented-with-git-graphql-for-data-engineering-277abaaa88,https://medium.com/@inderaj,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
257897,257897,Scala Packrat Parser Combinators for DSLs,"By: Raj Bains, Maciej Szpakowski",1,Raj Bains,Prophecy.io,2019,10,11,4,342.0,https://medium.com/prophecy-io/scala-packrat-parser-combinators-for-dsls-91d5a871e75e,https://medium.com/@inderaj,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
257899,257899,Spark deserves a better IDE,"Authors: Raj Bains, Maciej Szpakowski",1,Raj Bains,Prophecy.io,2020,1,29,4,337.0,https://medium.com/prophecy-io/spark-deserves-a-better-ide-92d23175f3b4,https://medium.com/@inderaj,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
258040,258040,Berkenalan dengan Scala,"Beberapa tahun belakangan ini, muncul banyak alternatif bahasa pemrograman di atas JVM. Salah satunya adalah Scala",1,Harimurti Prasetio,Pujangga Teknologi,2018,12,14,10,131.0,https://medium.com/pujanggateknologi/berkenalan-dengan-scala-dd6452596fa6,https://medium.com/@harippe,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
258041,258041,Perbandingan Implementasi Teknologi Big Data On Premise dan Managed Service,,1,Andi Nugroho Dirgantara,Pujangga Teknologi,2018,11,14,8,333.0,https://medium.com/pujanggateknologi/perbandingan-implementasi-teknologi-big-data-on-premise-dan-managed-service-30833b7a227c,https://medium.com/@hellowin,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
258836,258836,What do you do when MySQL isnt fast enough? Meet MemSQL.,,1,Ranjan Srinivas,Python In Plain English,2020,5,17,2,4.0,https://medium.com/python-in-plain-english/what-do-you-do-when-mysql-isnt-fast-enough-meet-memsql-fb8344833128,https://medium.com/@rkaahean,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
259533,259533,The Changing Role and Importance of Data Engineering,,1,QuantumBlack,QuantumBlack,2020,7,24,5,66.0,https://medium.com/quantumblack/the-changing-role-and-importance-of-data-engineering-9a70b8d8fd52,https://medium.com/@QuantumBlack,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
260260,260260,Use Airflow to project confidence in your data.,,1,Bob Briski,Raybeam,2020,6,5,10,151.0,https://medium.com/raybeam/use-airflow-to-project-confidence-in-your-data-abd160f3dc8c,https://medium.com/@bbriski,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
260486,260486,Know Your Data (KYD),Series Introduction,1,Sumit Kumar,SPARK,2019,1,1,2,0.0,https://medium.com/real-spark/know-your-data-kyd-897f98416986,https://medium.com/@sumitkumar1209,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
260487,260487,Optimising Document Based StorageKnow Your Data (KYD),,1,Sumit Kumar,SPARK,2019,1,15,6,1.0,https://medium.com/real-spark/optimising-document-based-storage-know-your-data-kyd-214e884af5b9,https://medium.com/@sumitkumar1209,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
260488,260488,Optimising E-Commerce DataKnow Your Data (KYD),,1,Sumit Kumar,SPARK,2019,1,8,3,9.0,https://medium.com/real-spark/optimising-e-commerce-data-a95c3bcd946b,https://medium.com/@sumitkumar1209,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
260489,260489,Why we chose Apache Spark for ETL (Extract-Transform-Load),,1,Sumit Kumar,SPARK,2019,9,20,6,3.0,https://medium.com/real-spark/why-we-chose-apache-spark-for-etl-extract-transform-load-b7a3cb01b459,https://medium.com/@sumitkumar1209,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
260978,260978,Evolution of the DWHWhat is a Data Lake House?,,1,Jon Lunn,Ricoh Digital Services,2020,6,10,10,52.0,https://medium.com/ricoh-digital-services/evolution-of-the-dwh-what-is-a-data-lake-house-d63dbe805f6b,https://medium.com/@jonhenrylunn,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
260979,260979,How to Excel with the Graph,"Data Engineers have long struggled with extracting data from Excel, but",1,Carl Follows,Ricoh Digital Services,2020,3,5,11,10.0,https://medium.com/ricoh-digital-services/how-to-excel-with-the-graph-5225f6c17916,https://medium.com/@carlfollows,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
260981,260981,Making Data Flow Faster,,1,Carl Follows,Ricoh Digital Services,2020,6,9,4,2.0,https://medium.com/ricoh-digital-services/making-data-flow-faster-3b7f97a6a816,https://medium.com/@carlfollows,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
260983,260983,Parallel loads ensure Pipelines scale,"Azure Data Factory is built for scale, but you still need to",1,Carl Follows,Ricoh Digital Services,2020,4,27,4,0.0,https://medium.com/ricoh-digital-services/parallel-loads-ensure-pipelines-scale-d52bdd830d14,https://medium.com/@carlfollows,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
261062,261062,Multiple CatBoost Models Prediction over Apache Spark,By Hen Ben Hemo & Ben Amir,1,Ben Amir,Riskified Technology,2020,3,19,7,670.0,https://medium.com/riskified-technology/multiple-catboost-models-prediction-over-apache-spark-59f014b195cf,https://medium.com/@benamir,0,0,1,0,0,0,0,0,0,0,0,Tag_data-engineering
